Preschool_Name,Location_Type,Address,Opening_Hours,Preschool_Website,Google_Website,Update_Time,Stars,Average_Stars
PCF Sparkletots Preschool @ Ang Mo Kio-Hougang Blk 452 (DS),Preschool,"Blk 452 Hougang Ave 10, #01-575, Singapore 530452 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",http://pcf.org.sg/sparkletots,"https://www.google.com/maps/place/PCF+Sparkletots+@+Ang+Mo+Kio-Hougang+Blk+452/@1.3786216,103.8963246,17z/data=!3m1!4b1!4m6!3m5!1s0x31da163eaf63d851:0x755cb76616bc4bf4!8m2!3d1.3786216!4d103.8963246!16s%2Fg%2F1pv5x56hr?entry=ttu",2024-04-11 04:06:50.896919,"3,    5,    4,    5",4.25
PCF Sparkletots Preschool @ Admiralty Blk 687B (DS),Day care center,"687B Woodlands Drive 75, Block 687B, Singapore 732687 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",http://pcf.org.sg/sparkletots,"https://www.google.com/maps/place/PCF+Sparkletots+@+Admiralty+Blk+687B/@1.4418508,103.8075258,17z/data=!3m1!4b1!4m6!3m5!1s0x31da137700ebc7a3:0xd0435fac47bb93a0!8m2!3d1.4418508!4d103.8075258!16s%2Fg%2F1ptzgr7mc?entry=ttu",2024-04-11 04:06:25.926433,"4,    5,    4,    5,    5",4.6
PCF Sparkletots Preschool @ Admiralty Blk 585 (CC),Preschool,"Blk 585 Woodlands Drive 16, #01-68, Singapore 730585 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Admiralty+Blk+585/@1.4293564,103.7954546,17z/data=!3m1!4b1!4m6!3m5!1s0x31da13bcd99f16c1:0x227cc863d0ddce20!8m2!3d1.4293564!4d103.7954546!16s%2Fg%2F1tff0k3q?entry=ttu",2024-04-11 04:06:01.406275,"5,    5,    1",3.6666666666666665
PCF Sparkletots Preschool @ Admiralty Blk 581 (DS),Preschool,"581 Woodlands Drive 16, #01-486 Block 581, Singapore 730581 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots,"https://www.google.com/maps/place/PCF+Sparkletots+@+Admiralty+Blk+581/@1.4299743,103.7964053,17z/data=!3m1!4b1!4m6!3m5!1s0x31da13a2cd73a6d5:0xfd86c333eda9f926!8m2!3d1.4299743!4d103.7964053!16s%2Fg%2F11b5pj6nrs?entry=ttu",2024-04-11 04:05:36.645950,"5,    5,    4,    5",4.75
PCF Sparkletots Funhouse,Kindergarten,"330B Anchorvale St, Singapore 540323 ",,,"https://www.google.com/maps/place/PCF+Sparkletots+Funhouse/@1.3966143,103.8899336,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1674a0848cfb:0x3af1325d8bb0313b!8m2!3d1.3966143!4d103.8899336!16s%2Fg%2F11gbtzq4nv?entry=ttu",2024-04-11 04:05:11.428977,"5,    5,    5,    5",5.0
PCF Sparkletots @ Zhenghua Blk 550B,Kindergarten,"Blk 550B Segar Rd, #01-628, Singapore 672550 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Zhenghua+Blk+550B/@1.3899567,103.7672938,17z/data=!3m1!4b1!4m6!3m5!1s0x31da11cf5bf21d6f:0xda6c7092fc515560!8m2!3d1.3899567!4d103.7672938!16s%2Fg%2F11s1vkz17t?entry=ttu",2024-04-11 04:04:46.283876,5,5.0
PCF Sparkletots @ Yio Chu Kang Blk 644,Kindergarten,"Blk 644 Ang Mo Kio Ave 4, #01-868, Singapore 560644 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Yio+Chu+Kang+Blk+644/@1.3791821,103.8409446,17z/data=!3m1!4b1!4m6!3m5!1s0x31da16c16c5823e3:0xd4f06af659818ab5!8m2!3d1.3791821!4d103.8409446!16s%2Fg%2F11g8whw5p6?entry=ttu",2024-04-11 04:04:20.894054,"1,    1",1.0
PCF Sparkletots @ Teck Ghee Blk 319,Kindergarten,"Blk 319 Ang Mo Kio Ave 1, #01-1503, Singapore 560319 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Teck+Ghee+Blk+319/@1.3650738,103.8473951,17z/data=!3m1!4b1!4m6!3m5!1s0x31da171d22c40029:0xbca33a3a5d6d8a5d!8m2!3d1.3650738!4d103.8473951!16s%2Fg%2F11t1hv4p4f?entry=ttu",2024-04-11 04:04:06.411936,1,1.0
PCF Sparkletots @ Teck Ghee Blk 227,Kindergarten,"Blk 227 Ang Mo Kio Street 23, #01-01 MSCP, Singapore 560227 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Teck+Ghee+Blk+227/@1.3682723,103.8402243,17z/data=!3m1!4b1!4m6!3m5!1s0x31da172219106c4f:0xc241584b1458ef75!8m2!3d1.3682723!4d103.8402243!16s%2Fg%2F11s_xwpsfl?entry=ttu",2024-04-11 04:03:52.520380,1,1.0
PCF Sparkletots @ Tampines East Blk 262,Kindergarten,"Blk 262 Tampines St. 21, #01-272, Singapore 520262 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Tampines+East+Blk+262/@1.3537767,103.9506103,17z/data=!3m1!4b1!4m6!3m5!1s0x31da0fc01f990a05:0xd35dbef98464cc08!8m2!3d1.3537767!4d103.9506103!16s%2Fg%2F1tgdfh66?entry=ttu",2024-04-11 04:03:38.628446,1,1.0
PCF Sparkletots @ Siglap Blk 170,Day care center,"Blk 170 Bedok S Rd, #01-354, Singapore 460170 ",,https://www.pcf.org.sg/sparkletots,"https://www.google.com/maps/place/PCF+Sparkletots+@+Siglap+Blk+170/@1.3206577,103.9461681,17z/data=!3m1!4b1!4m6!3m5!1s0x31da22ce86fed2f7:0xe9f8726f3fc68185!8m2!3d1.3206577!4d103.9461681!16s%2Fg%2F11b5phpcyp?entry=ttu",2024-04-11 04:03:24.239832,1,1.0
PCF Sparkletots @ Serangoon Blk 125,Kindergarten,"Blk 125 Serangoon North Ave 1, #01-133, Singapore 550125 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Serangoon+Blk+125/@1.3665528,103.8723709,17z/data=!3m1!4b1!4m6!3m5!1s0x31da170c0734593b:0x73fea5a5f5f5d23b!8m2!3d1.3665528!4d103.8723709!16s%2Fg%2F11t1h797cg?entry=ttu",2024-04-11 04:03:09.823055,1,1.0
PCF Sparkletots @ Sembawang Central Blk 503C,Preschool,"Blk 503C Canberra Link, #01-41, Singapore 753503 ",,https://www.pcf.org.sg/sparkletots,"https://www.google.com/maps/place/PCF+Sparkletots+@+Sembawang+Central+Blk+503C/@1.4505841,103.8226676,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1511e3cd2e01:0xe387515d6374e5dd!8m2!3d1.4505841!4d103.8226676!16s%2Fg%2F11t063hf_3?entry=ttu",2024-04-11 04:02:44.892683,1,1.0
PCF Sparkletots @ Sembawang Central Blk 309,Kindergarten,"Blk 309 Canberra Rd, #01-109, Singapore 750309 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Sembawang+Central+Blk+309/@1.4467567,103.8213318,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1356cf9cfdb1:0xc411e88333e3cd78!8m2!3d1.4467567!4d103.8213318!16s%2Fg%2F11t051x0nj?entry=ttu",2024-04-11 04:02:30.844487,"5,    5,    5",5.0
PCF Sparkletots @ Sembawang Central Blk 115B,Kindergarten,"Blk 115B Canberra Walk, #01-137, Singapore 752115 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Sembawang+Central+Blk+115B/@1.4462597,103.8294168,17z/data=!3m1!4b1!4m6!3m5!1s0x31da15ece3f701f5:0x3cdf29a62b51d325!8m2!3d1.4462597!4d103.8294168!16s%2Fg%2F11s1vk8wts?entry=ttu",2024-04-11 04:02:16.874007,"5,    5,    5",5.0
PCF Sparkletots @ Punggol Coast Blk 326,Kindergarten,"Blk 326 Sumang Walk, #01-01 MSCP, Singapore 820326 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Punggol+Coast+Blk+326/@1.4131328,103.8994913,17z/data=!3m1!4b1!4m6!3m5!1s0x31da15039ec3dc0f:0x25f59bc294b70761!8m2!3d1.4131328!4d103.8994913!16s%2Fg%2F11s_ygmc8b?entry=ttu",2024-04-11 04:02:02.364421,"5,    5,    5",5.0
PCF Sparkletots @ Nee Soon Link Blk 408,Kindergarten,"Blk 408 Yishun Ave 6, #01-1264, Singapore 760408 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Nee+Soon+Link+Blk+408/@1.4262799,103.8484821,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1443cccdf07b:0xb9c4526c7ff81040!8m2!3d1.4262799!4d103.8484821!16s%2Fg%2F1tj502q8?entry=ttu",2024-04-11 04:01:37.059773,"5,    5,    5",5.0
PCF Sparkletots @ Nee Soon East Blk 367,Kindergarten,"Blk 367 Yishun Ring Rd, #01-1534, Singapore 760367 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Nee+Soon+East+Blk+367/@1.4296961,103.8451619,17z/data=!3m1!4b1!4m6!3m5!1s0x31da15733d335e9b:0x18c53fdb38d73581!8m2!3d1.4296961!4d103.8451619!16s%2Fg%2F11t1hvk3hb?entry=ttu",2024-04-11 04:01:22.560336,5,5.0
PCF Sparkletots @ Nee Soon East Blk 223,Kindergarten,"Blk 223 Yishun Street 21, #01-473, Singapore 760223 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Nee+Soon+East+Blk+223/@1.4344383,103.8357373,17z/data=!3m1!4b1!4m6!3m5!1s0x31da14637d6f9725:0xbd4d343d08614ef5!8m2!3d1.4344383!4d103.8357373!16s%2Fg%2F11f0_r2n30?entry=ttu",2024-04-11 04:01:08.607874,5,5.0
PCF Sparkletots @ Nee Soon Central Blk 723,Kindergarten,"Blk 723 Yishun Street 71, #01-157, Singapore 760723 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Nee+Soon+Central+Blk+723/@1.426015,103.82975,17z/data=!3m1!4b1!4m6!3m5!1s0x31da15e0d4113ba9:0xecadd3b2ea29da8c!8m2!3d1.426015!4d103.82975!16s%2Fg%2F11s1vkh_yw?entry=ttu",2024-04-11 04:00:54.075993,5,5.0
PCF Sparkletots @ Nee Soon Central Blk 646,Kindergarten,"Blk 646 Yishun Street 61, #01-354, Singapore 760646 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Nee+Soon+Central+Blk+646/@1.4221191,103.8376274,17z/data=!3m1!4b1!4m6!3m5!1s0x31da154b8a447123:0xcfc14a47318395f7!8m2!3d1.4221191!4d103.8376274!16s%2Fg%2F11s1vk8wv1?entry=ttu",2024-04-11 04:00:40.235654,5,5.0
PCF Sparkletots @ Limbang Blk 543,Kindergarten,"Blk 543 Choa Chu Kang Street 52, #01-70, Singapore 680543 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Limbang+Blk+543/@1.3938834,103.7443261,17z/data=!3m1!4b1!4m6!3m5!1s0x31da119ad4ad384d:0x19b27dccd1eb998c!8m2!3d1.3938834!4d103.7443261!16s%2Fg%2F11s1vkbntb?entry=ttu",2024-04-11 04:00:26.344441,5,5.0
PCF Sparkletots @ Kolam Ayer Blk 26B,Preschool,"Blk 26B St George's Ln, #01-37, Singapore 322026 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Kolam+Ayer+Blk+26B/@1.3224648,103.8624205,17z/data=!3m1!4b1!4m6!3m5!1s0x31da19a832c745c7:0xd07598c7d4da689!8m2!3d1.3224648!4d103.8624205!16s%2Fg%2F11spljt731?entry=ttu",2024-04-11 04:00:01.848778,5,5.0
PCF Sparkletots @ Kembangan-Chai Chee Blk 59,Preschool,"Blk 59 Chai Chee Rd, #01-878, Singapore 460059 ",,https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Kembangan-Chai+Chee+Blk+59/@1.3248997,103.9202448,17z/data=!3m1!4b1!4m6!3m5!1s0x31da23bf811b5e3d:0xc7d6924a9c80bc17!8m2!3d1.3248997!4d103.9202448!16s%2Fg%2F11j8vqd9sl?entry=ttu",2024-04-11 03:59:47.914597,5,5.0
PCF Sparkletots @ Kampong Chai Chee Blk 409,Kindergarten,"Blk 409 Bedok North Ave 2, #01-26, Singapore 460409 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Kampong+Chai+Chee+Blk+409/@1.3281186,103.9330246,17z/data=!3m1!4b1!4m6!3m5!1s0x31da3d90344dfc3f:0xd7b987b6c97784c2!8m2!3d1.3281186!4d103.9330246!16s%2Fg%2F11t1hvjvbm?entry=ttu",2024-04-11 03:59:33.988616,5,5.0
PCF Sparkletots @ Jalan Kayu Blk 999,Preschool,"Blk 999 Buangkok Cres, #02-01, Singapore 530999 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots,"https://www.google.com/maps/place/PCF+Sparkletots+@+Jalan+Kayu+Blk+999/@1.3845267,103.8798539,17z/data=!3m1!4b1!4m6!3m5!1s0x31da176ce4180909:0xfa2b98a22e732b58!8m2!3d1.3845267!4d103.8798539!16s%2Fg%2F11r9cglzbb?entry=ttu",2024-04-11 03:59:09.279269,5,5.0
PCF Sparkletots @ Hong Kah North Blk 447,Kindergarten,"Blk 447 Bukit Batok West Ave 9, #02-01, Singapore 652447 ",,https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Hong+Kah+North+Blk+447/@1.3527144,103.739845,17z/data=!3m1!4b1!4m6!3m5!1s0x31da11a67f121c79:0xdfb33083ccb685ea!8m2!3d1.3527144!4d103.739845!16s%2Fg%2F11gxmh2gjr?entry=ttu",2024-04-11 03:58:43.847087,"5,    5,    5,    1",4.0
PCF Sparkletots @ Hong Kah North Blk 446,Preschool,"Blk 446 Bukit Batok West Ave. 8, #02-01, Singapore 650446 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Hong+Kah+North+Blk+446/@1.3501796,103.7391022,17z/data=!3m1!4b1!4m6!3m5!1s0x31da117e10246c79:0x18382b553c0341f5!8m2!3d1.3501796!4d103.7391022!16s%2Fg%2F11j2zlg06q?entry=ttu",2024-04-11 03:58:18.362730,1,1.0
PCF Sparkletots @ Hong Kah North Blk 345,Kindergarten,"Blk 345 Bukit Batok Street 34, #01-288, Singapore 650345 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Hong+Kah+North+Blk+345/@1.3628539,103.750866,17z/data=!3m1!4b1!4m6!3m5!1s0x31da10356d9aaaab:0xee6fe42000dda93c!8m2!3d1.3628539!4d103.750866!16s%2Fg%2F11j4sv4hmg?entry=ttu",2024-04-11 03:57:53.608298,3,3.0
PCF Sparkletots @ Hong Kah North Blk 338,Day care center,"Blk 338 Bukit Batok Street 34, #01-338, Singapore 650338 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",http://hongkahnorth338.ednoland.com.sg/analytics/SG010131.htm,"https://www.google.com/maps/place/PCF+Sparkletots+@+Hong+Kah+North+Blk+338/@1.3636169,103.7506124,17z/data=!3m1!4b1!4m6!3m5!1s0x31da10353f6f40bb:0xcad72a27bad4821a!8m2!3d1.3636169!4d103.7506124!16s%2Fg%2F1ptyz3b3h?entry=ttu",2024-04-11 03:57:28.197560,"5,    5,    5",5.0
PCF Sparkletots @ Chua Chu Kang Blk 3,Kindergarten,"Blk 3 Teck Whye Ave, #01-168, Singapore 680003 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Chua+Chu+Kang+Blk+3/@1.3825242,103.7525406,17z/data=!3m1!4b1!4m6!3m5!1s0x31da11c0d900ed83:0x6f101afc913db7cc!8m2!3d1.3825242!4d103.7525406!16s%2Fg%2F11c59xy627?entry=ttu",2024-04-11 03:57:03.216334,"1,    5",3.0
PCF Sparkletots @ Cheng San-Seletar Blk 533,Kindergarten,"Blk 533 Ang Mo Kio Ave 5, #01-4100, Singapore 560533 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Cheng+San-Seletar+Blk+533/@1.3741984,103.8530114,17z/data=!3m1!4b1!4m6!3m5!1s0x31da17b045faad63:0xb3ffcf5422e7383a!8m2!3d1.3741984!4d103.8530114!16s%2Fg%2F11t1hv899z?entry=ttu",2024-04-11 03:56:37.678397,5,5.0
PCF Sparkletots @ Cheng San-Seletar Blk 502,Education,"502 Ang Mo Kio Ave 5, #01-3734, Singapore 560502 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 1am,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots,"https://www.google.com/maps/place/PCF+Sparkletots+@+Cheng+San-Seletar+Blk+502/@1.3758291,103.8498409,17z/data=!3m1!4b1!4m6!3m5!1s0x31da16e92fdfac6f:0x1e0f6e51be4b730f!8m2!3d1.3758291!4d103.8498409!16s%2Fg%2F1tfxd5v2?entry=ttu",2024-04-11 03:56:12.591074,"4,    4,    5",4.333333333333333
PCF Sparkletots @ BUKIT PANJANG Blk 422,Kindergarten,"Blk 422 Fajar Rd, #01-511, Singapore 670422 ",,https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+BUKIT+PANJANG+Blk+422/@1.3850879,103.7696203,17z/data=!3m1!4b1!4m6!3m5!1s0x31da119f2d642def:0xa3fb82ef8c745ec!8m2!3d1.3850879!4d103.7696203!16s%2Fg%2F11cs5pmqst?entry=ttu",2024-04-11 03:55:47.340164,5,5.0
PCF Sparkletots @ Brickland Blk 810,Kindergarten,"Blk 810 Choa Chu Kang Ave 7, #01-12, Singapore 680810 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Brickland+Blk+810/@1.3740209,103.7462496,17z/data=!3m1!4b1!4m6!3m5!1s0x31da113fb505fc49:0xc46f34ff8baedfce!8m2!3d1.3740209!4d103.7462496!16s%2Fg%2F11t1h72dyn?entry=ttu",2024-04-11 03:55:32.780567,"5,    3,    5,    5",4.5
PCF Sparkletots @ Bishan East-Sin Ming Blk 409,Preschool,"Blk 409 Sin Ming Ave, #02-01, Singapore 570409 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",https://www.pcf.org.sg/sparkletots/,"https://www.google.com/maps/place/PCF+Sparkletots+@+Bishan+East-Sin+Ming+Blk+409/@1.3623242,103.8348997,17z/data=!3m1!4b1!4m6!3m5!1s0x31da172f49be2115:0xddfa88718b4ec1a!8m2!3d1.3623242!4d103.8348997!16s%2Fg%2F1tg_j4hk?entry=ttu",2024-04-11 03:55:08.056642,"5,    3,    5,    5",4.5
PCF SparkleTots - KY39,Kindergarten,"39 Bendemeer Rd, #01-01, Singapore 330039 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",http://www.pcf.org.sg/,"https://www.google.com/maps/place/PCF+SparkleTots+-+KY39/@1.3207004,103.8665215,17z/data=!3m1!4b1!4m6!3m5!1s0x31da19d36c077c4b:0x5a437b13e95c9868!8m2!3d1.3207004!4d103.8665215!16s%2Fg%2F1ptz3rprj?entry=ttu",2024-04-11 03:54:54.325510,5,5.0
PCF Sengkang South Blk 441B,Day care center,"441B Fernvale Rd, #01-313, Singapore 792441 ","Thursday, 7am to 7pm,    Friday, 7am to 7pm,    Saturday, 7am to 2pm,    Sunday, Closed,    Monday, 7am to 7pm,    Tuesday, 7am to 7pm,    Wednesday, 7am to 7pm",http://www.pcf.org.sg/,"https://www.google.com/maps/place/PCF+Sengkang+South+Blk+441B/@1.3911303,103.8750964,17z/data=!3m1!4b1!4m6!3m5!1s0x31da166495545e39:0x3d72243d17a41c12!8m2!3d1.3911303!4d103.8750964!16s%2Fg%2F1t_hwhnf?entry=ttu",2024-04-11 03:54:40.155515,5,5.0
PCF Sengkang Central Blk 262A,Child care agency,"262A Compassvale St, #01-117, Singapore 541262 ",,http://www.pcf.org.sg/,"https://www.google.com/maps/place/PCF+Sengkang+Central+Blk+262A/@1.3954626,103.8951214,17z/data=!3m1!4b1!4m6!3m5!1s0x31da160c69cb2337:0x41e33fb6f7c1fb8a!8m2!3d1.3954626!4d103.8951214!16s%2Fg%2F1td1ys3b?entry=ttu",2024-04-11 03:54:32.225754,5,5.0
PCF Sembawang Blk 507D,Day care center,"507D Wellington Cir, Singapore 754507 ",,http://www.pcf.org.sg/,"https://www.google.com/maps/place/PCF+Sembawang+Blk+507D/@1.451454,103.8228303,17z/data=!3m1!4b1!4m6!3m5!1s0x31da149d99eec167:0x9a0a0f2386022e74!8m2!3d1.451454!4d103.8228303!16s%2Fg%2F1pt_161zn?entry=ttu",2024-04-11 03:54:05.665576,5,5.0
PCF Radin Mas Blk 108,Day care center,"108 Bukit Purmei Rd, Block 108, Singapore 090108 ",,http://www.pcf.org.sg/,"https://www.google.com/maps/place/PCF+Radin+Mas+Blk+108/@1.2734415,103.8254768,17z/data=!3m1!4b1!4m6!3m5!1s0x31da1960febc8115:0xf5503f84ff2234a3!8m2!3d1.2734415!4d103.8254768!16s%2Fg%2F1pv5tk8z2?entry=ttu",2024-04-11 03:53:40.773819,4,4.0
