Preschool_Name,Comment,Sentiment,Noun,Word,Category
Bright Kids @ Pasir Ris Pte Ltd,"Facilities wise, it is located at a ground level of hdb block so please be reasonable in expectations like an indoor playground etc. There is Aircon. It has an inhouse kitchen and the menu is balanced. There are ample spaces for play, study and rest between the classes. The school is located beside an outdoor playground and shop so it can be a party after school for your kids as they refuse to go home.",0.44999999999999996,,playground,Educational Resources and Materials
Bright Kids @ Pasir Ris Pte Ltd, A very deep felt appreciation to all the staff at Bright Kids Pasir Ris!,0.43750000000000006,,appreciation,Emotions and Values in Education
Bright Kids School House Pte Ltd (192 Punggol Central)," From the moment we enrolled our child,",0.0,,moment,
Bright Kids School House Pte Ltd (192 Punggol Central),The staff is always available to answer any questions or concerns that we may have and they regularly provide updates on our child's progress via the app or direct face-to-face. We appreciate the open communication between the centre and parents.,0.125,,face,Educational Resources and Materials
Bright Kids School House Pte Ltd (192 Punggol Central)," We are very thankful for the excellent education this school provides to our child and for the super nice and professional teachers! The environment is very friendly, the infrastructure is very good, the space is very clean and well maintained.",0.5165625,,education,Learning and Teaching
Brighton Montessori @ Crystal Court," Was fine until we got a new Form Teacher for K2, who could not speak or write proper English (eg mixing up gender, and singular vs plural terms)",0.13825757575757575,,form,Educational Resources and Materials
Brighton Montessori @ Crystal Court, and made frequent marking mistakes in both Eng and Math.,0.1,,mistake,
Brighton Montessori Centres Pte Ltd (190 Ang Mo Kio Avenue 8),"In a span of a 4 months plus, my son learns so much from this school! Great early childcare education and attentive Teachers! Great job!",0.53,,span,
Brighton Montessori Centres Pte Ltd (Mountbatten),I can see the joy and enthusiasm that comes with hands-on learning.,0.8,,joy,Emotions and Values in Education
Brighton Montessori Centres Pte Ltd (Mountbatten),"What sets Montessori apart is the emphasis on practical life skills. From pouring their own juice to cleaning up after themselves, children are encouraged to take ownership of their actions. This not only instills a sense of responsibility but also enhances fine and gross motor skills. Witnessing my child confidently tackle daily tasks has been immensely rewarding.",0.28809523809523807,,skill,Learning and Teaching
Brighton Montessori Centres Pte Ltd (Mountbatten),"The community aspect of Montessori education cannot be understated. The mixed-age classrooms encourage collaboration and mentorship among students. Younger children learn from their older peers, while the older ones reinforce their understanding by teaching. This dynamic fosters a sense of community and creates a supportive learning environment.",0.16666666666666666,,community,
Brighton Montessori International Pre-School @ Frankel,Every thing is just money money money. If the school has outings and you are not keen to let them go also cant. U r advised to keep your child at home.,0.0,,money,
Brighton Montessori International Pre-School @ Sunset, Brighton Montessori has exceeded all my expectations. The care and support the teachers have provided my child with is beyond expectations. Definitely the best school I have chosen to give my child a great foundation.,0.6,,expectation,Educational Resources and Materials
Busy Bees Singapore Pte Ltd (Small Wonder Anchorvale), Ms Nazyra and Ms Haeidi are always respectful and assisting us with kindness. It indeed display true passion in their services and great work ethics. Teacher Liza and Chang laoshi are always polite and gave 100% dedication in teaching and nurturing our son. A star examplar for childcare educators. It’s a privilege honour to be in Small Wonder for a whole year. A wonderful experience and journey for us as a family. Thank you!,0.4333333333333333,,kindness,Emotions and Values in Education
Calvary Pandan Kindergarten, So close to home for my grand children to learn about The Almighty God of the heavens.,0.5,,home,Educational Institutions and Facilities
Cambridge @ Fernvale Pte Ltd,"Tham lao shi,",0.0,,lao,
Cambridge @ Fernvale Pte Ltd,Tina and Sharon. You are the unsung heros but your efforts are super appreciated by working parents like us :),0.3444444444444444,,hero,
Cambridge @ Fernvale Pte Ltd," used to be very good, but terrible after changed Tr and PP. irresponsible as long waitlist anyway,",-0.04666666666666669,,waitlist,
Cambridge @ Fernvale Pte Ltd,Very good quality nice relatively innocuous,0.5033333333333333,,quality,
Cambridge @ Kingsford Waterbay Pte Ltd,"In summary, decent school,",0.16666666666666666,,summary,
Cambridge @ Kingsford Waterbay Pte Ltd,But what is also unexpected and happy is that he has established a good relationship with friends and teachers in just a few months.,0.35000000000000003,,relationship,Educational Management and Organization
Cambridge @ MacPherson,Sharon goes the extra mile for the kids and parents. She has shown us kindness and understanding. Will definitely recommend this school!,0.0,,mile,
Cambridge @ MacPherson,and photos through the school app. We enjoy seeing the photos and updates from the teachers.,0.4,,photo,
Cambridge @ MacPherson," I have always been keen to join the Early Childhood Industry and when I did my career change,",0.1,,career,
Cambridge @ MacPherson,"I joined Cambridge Macpherson under their new management. I have been a teacher with Cambridge Macpherson since September 2021. My first year as a brand-new teacher have been nothing short of amazing as the management and staff have been very supportive of my journey thus far. I have thoroughly enjoyed my time here at Cambridge Macpherson and I look forward to many more years working for them. I’m ever grateful to them for giving me the chance to fulfil a dream of mine. To address the concerns raised by Ms Eileen Chew and Mr Willie Tay,",0.3595959595959596,,management,Educational Management and Organization
Cambridge @ MacPherson,"Rest assured that with your feedback, it has given us the motivation to alleviate our principles. I hope for the last months that I was your daughter’s teacher and caregiver, she was well cared for and I do miss her cheeky energy dearly.",0.0,,rest,Educational Resources and Materials
Cambridge @ MacPherson,"I hope to see you around again, all the best to you and your family.",1.0,,family,
Cambridge @ MacPherson,My wife and I went for a school tour last month and was met by Ms Sharon.,0.0,,wife,Educational Roles
Cambridge @ MacPherson,"She is very friendly, passionate and can relate to challenges that parents face with their young children.",0.1791666666666667,,challenge,
Cambridge @ MacPherson,"Cambridge Macpherson program offers many enriching learning opportunities that encourages children's social, emotional and physical development.",0.12666666666666665,,program,Educational Management and Organization
Cambridge @ MacPherson,Some pointers for potential parents to consider: 1. The most serious of the bruises was caused by a half door banging into my child's forehead. Apparently the teachers frequently close the door behind them without looking out for infants behind. Management said they have tried to ask the teachers to correct this action to no avail. You may interpret this however you like.,-0.061111111111111116,,door,Educational Resources and Materials
Cambridge @ MacPherson,I suggest you consider a transfer ASAP.,0.0,,transfer,
Cambridge @ MacPherson,"- notwithstanding the frequent loss & mix-up of personal belongings which is already a huge red flag, my child under Cambridge’s infant care had to be put through/suffer serious negligence/“abuse” where the teachers knowingly cause her to be injured on a number of occasions.",0.03333333333333336,,loss,
Cambridge @ MacPherson,Besides other unacceptable/questionable issues such as high teacher turnover and absenteeism,0.011666666666666667,,issue,
